HEADER: 9,"EventID","TrackID","Particle","FinalKineticEnergy","FinalPosX","FinalPosY","FinalPosZ","FinalDirTheta","FinalDirPhi"
705,1,"gamma",1,-0.165028,2.26632,36,4.20211,94.1648
713,1,"gamma",0.59777,15.7644,-29.9681,36,50.3793,-62.2539
715,1,"gamma",0.639126,1.80529,3.50716,36,52.677,90.5579
717,1,"gamma",1,0,0,36,0,0
722,1,"gamma",1,0,0,36,0,0
738,1,"gamma",1,0,0,36,0,0
754,1,"gamma",1,0,0,36,0,0
765,1,"gamma",1,0,0,36,0,0
766,1,"gamma",1,0.0468484,-0.0512535,36,1.08316,-47.571
772,1,"gamma",0.910911,2.34909,-4.59327,36,15.3462,-53.6691
789,1,"gamma",0.952558,2.54515,3.3928,36,16.1019,63.6975
790,1,"gamma",0.480875,5.0578,5.89975,36,31.6269,-14.2656
794,1,"gamma",1,0,0,36,0,0
797,1,"gamma",0.979434,-3.78601,0.675118,36,9.01463,169.889
803,1,"gamma",1,0.508953,-0.114579,36,1.0787,-12.6873
811,1,"gamma",1,0,0,36,0,0
821,1,"gamma",1,0,0,36,0,0
827,1,"gamma",0.960857,2.33494,1.37238,36,11.8025,30.4453
830,1,"gamma",0.785445,-16.9984,9.71252,36,30.7122,150.457
841,1,"gamma",1,1.6388,-0.731807,36,11.3693,-24.0632
848,1,"gamma",1,0,0,36,0,0
864,1,"gamma",1,0,0,36,0,0
876,1,"gamma",1,0,0,36,0,0
879,1,"gamma",0.798848,-5.99628,-0.116851,36,27.6897,-175.881
880,1,"gamma",0.78769,-12.1761,-1.54866,36,30.0351,-172.752
902,1,"gamma",0.824429,9.46279,-2.24056,36,26.8646,-13.3209
922,1,"gamma",1,0,0,36,0,0
941,1,"gamma",0.9475,0.282266,0.666294,36,12.8612,67.0407
942,1,"gamma",1,0,0,36,0,0
944,1,"gamma",0.938303,1.28801,-5.35781,36,15.2897,-76.4827
948,1,"gamma",0.888806,6.95548,4.14414,36,18.7565,30.7869
951,1,"gamma",1,0,0,36,0,0
965,1,"gamma",0.831285,9.93089,-7.6819,36,26.1958,-37.7232
968,1,"gamma",1,0,0,36,0,0
975,1,"gamma",1,0,0,36,0,0
980,1,"gamma",1,0,0,36,0,0
991,1,"gamma",0.736034,-5.27891,8.47539,36,44.7997,125.168
992,1,"gamma",0.699806,-15.9151,0.547581,36,11.1547,142.776
997,1,"gamma",1,0,0,36,0,0
1031,1,"gamma",1,0,0,36,0,0
1033,1,"gamma",1,0.0641527,0.228946,36,0.40366,74.3467
1062,1,"gamma",1,0,0,36,0,0
1065,1,"gamma",0.797338,-8.41972,-10.8139,36,59.5925,-136.496
1072,1,"gamma",0.838112,-0.0340382,-2.46755,36,25.5855,-90.7903
1079,1,"gamma",0.638344,10.2958,5.74224,36,43.5238,18.3628
1087,1,"gamma",0.976635,4.87154,-0.975565,36,10.3514,-11.3242
1099,1,"gamma",1,0,0,36,0,0
1114,1,"gamma",0.699253,-0.029087,0.0438096,36,33.8972,123.582
1122,1,"gamma",1,0,0,36,0,0
1144,1,"gamma",1,0,0,36,0,0
1152,1,"gamma",0.927473,3.96204,2.27012,36,18.3199,29.8114
1160,1,"gamma",0.652344,21.1693,17.9495,36,43.2598,40.2946
1166,1,"gamma",0.694707,1.81651,2.30432,36,39.169,51.751
1167,1,"gamma",0.714829,-3.53988,-10.0465,36,18.6172,-159.208
1184,1,"gamma",1,0,0,36,0,0
1190,1,"gamma",0.593728,-2.56761,1.48637,36,62.5169,145.091
1196,1,"gamma",1,0,0,36,0,0
1203,1,"gamma",0.955176,1.92639,5.16711,36,14.2013,69.5536
1206,1,"gamma",0.636126,-1.50615,-3.55242,36,44.493,-113.451
1227,4,"gamma",0.646681,-0.00525508,-0.757946,36,27.0155,-58.1845
1232,1,"gamma",1,0,0,36,0,0
1236,1,"gamma",0.791775,18.1657,-4.42426,36,28.9198,-13.688
1237,1,"gamma",1,0,0,36,0,0
1240,1,"gamma",0.707362,-4.49907,-7.0375,36,17.4268,169.053
1246,1,"gamma",0.584225,-2.00564,6.00463,36,37.8985,108.47
1249,1,"gamma",0.870995,9.36005,13.9265,36,27.6551,56.2982
1262,1,"gamma",1,0,0,36,0,0
1279,1,"gamma",0.671521,11.7204,-4.64493,36,38.5704,-21.6189
1290,1,"gamma",0.887802,-1.32361,-1.02017,36,19.6751,-151.853
1291,1,"gamma",0.763046,-10.3338,14.1616,36,32.797,126.119
1306,1,"gamma",0.537154,11.6845,-2.57174,36,26.5905,-12.5034
1310,1,"gamma",1,0,0,36,0,0
1344,1,"gamma",0.722737,4.10469,9.56927,36,19.2777,55.9266
1382,1,"gamma",1,0,0,36,0,0
1398,1,"gamma",1,0,0,36,0,0
1406,1,"gamma",0.464498,-0.749004,4.53029,36,73.6183,98.3997
1416,1,"gamma",0.928237,-5.80476,-4.10877,36,6.29582,-151.008
1424,1,"gamma",0.730269,3.44833,4.50092,36,5.13423,73.8029
1441,1,"gamma",0.57235,-2.6545,-17.2176,36,54.5268,-98.7645
1443,1,"gamma",0.820329,-2.60058,-2.72937,36,13.4902,99.6202
1447,1,"gamma",1,0,0,36,0,0
1450,1,"gamma",0.671961,11.997,-3.22097,36,29.113,-2.00581
1467,1,"gamma",1,0,0,36,0,0
1478,1,"gamma",0.896378,0.00404262,0.116292,36,19.3789,88.009
1493,1,"gamma",0.971763,6.18443,1.42451,36,10.3401,12.8031
1510,1,"gamma",1,0,0,36,0,0
1511,1,"gamma",1,0,0,36,0,0
1528,1,"gamma",0.746386,5.10395,-17.3577,36,35.6615,-60.3944
1529,1,"gamma",0.679571,-2.82533,-11.8075,36,39.5053,-95.864
1530,1,"gamma",1,0,0,36,0,0
1539,1,"gamma",0.711955,0.350205,-0.393383,36,43.7709,-48.3233
1548,1,"gamma",0.859888,11.2571,-7.8686,36,21.3029,-32.962
1552,1,"gamma",0.987366,-1.33106,-3.78046,36,6.52351,-109.397
1553,1,"gamma",0.956259,2.24662,5.34621,36,11.9201,67.2065
1556,1,"gamma",0.901055,0.13055,0.872626,36,18.5329,81.4913
1575,1,"gamma",0.731171,-0.675105,8.43802,36,33.4649,94.5743
1580,1,"gamma",1,-1.11542,-0.665758,36,4.82707,-149.168
1585,1,"gamma",1,0,0,36,0,0
1594,1,"gamma",0.521979,9.44332,-6.9233,36,58.0052,-36.2467
1609,1,"gamma",1,0,0,36,0,0
1619,1,"gamma",1,0,0,36,0,0
1623,1,"gamma",1,0,0,36,0,0
1628,1,"gamma",1,-0.180928,0.0346846,36,32.5196,169.148
1631,1,"gamma",1,0,0,36,0,0
1633,1,"gamma",0.808427,-8.0976,7.43571,36,26.5375,137.44
1646,1,"gamma",1,0,0,36,0,0
1653,1,"gamma",1,0,0,36,0,0
1655,1,"gamma",1,0,0,36,0,0
1664,1,"gamma",1,0,0,36,0,0
1674,1,"gamma",0.546538,27.6342,-13.8451,36,66.052,-46.6338
1675,1,"gamma",0.705176,-10.0652,-9.31229,36,49.7885,-137.274
1679,1,"gamma",0.659739,-1.90652,8.7962,36,17.3483,-53.6557
1683,1,"gamma",0.844401,5.61153,-9.35614,36,25.4309,-59.0459
1689,1,"gamma",1,0,0,36,0,0
1708,1,"gamma",1,-2.22916,1.43773,36,5.75497,147.179
1715,1,"gamma",0.908966,-0.526096,0.328728,36,16.3369,148.001
1716,1,"gamma",1,0,0,36,0,0
1726,1,"gamma",1,0,0,36,0,0
1737,1,"gamma",1,0,0,36,0,0
1738,1,"gamma",1,0,0,36,0,0
1767,1,"gamma",1,0,0,36,0,0
1771,1,"gamma",1,0,0,36,0,0
1787,1,"gamma",0.662648,3.79506,-8.97926,36,37.33,-60.1661
1792,1,"gamma",1,0,0,36,0,0
1796,1,"gamma",1,0,0,36,0,0
1806,1,"gamma",1,0,0,36,0,0
1825,1,"gamma",1,0,0,36,0,0
1830,1,"gamma",1,0,0,36,0,0
1832,1,"gamma",0.548557,0.548237,0.242054,36,42.695,129.061
1835,1,"gamma",1,0,0,36,0,0
1845,1,"gamma",1,0,0,36,0,0
1852,1,"gamma",1,0,0,36,0,0
1878,1,"gamma",0.57073,7.34099,3.49856,36,71.5149,25.3943
1880,1,"gamma",1,-0.0850417,-0.107094,36,1.63184,-128.453
1882,1,"gamma",0.756041,-3.7512,3.96779,36,33.7626,133.393
1886,1,"gamma",1,0,0,36,0,0
1898,1,"gamma",1,0,0,36,0,0
1931,1,"gamma",1,-0.342247,-0.40929,36,1.11446,-129.902
1949,1,"gamma",1,0,0,36,0,0
1959,1,"gamma",0.789809,0.883695,-9.7524,36,30.5792,-84.8224
1960,1,"gamma",0.571559,1.22343,-7.78142,36,36.9733,-33.5731
1985,1,"gamma",1,-0.14203,-0.20177,36,1.04988,-125.142
1990,1,"gamma",1,0,0,36,0,0
1996,1,"gamma",1,0,0,36,0,0
1997,1,"gamma",0.726922,-1.24385,4.32153,36,35.9278,105.455
1999,1,"gamma",1,0,0,36,0,0
2011,1,"gamma",1,0,0,36,0,0
2020,1,"gamma",0.454092,-1.74502,7.34359,36,68.1808,103.367
2021,1,"gamma",0.760913,1.40101,-12.4976,36,38.6975,-85.0191
2025,1,"gamma",0.60388,-0.726645,7.7707,36,32.9034,137.531
2031,1,"gamma",1,0,0,36,0,0
2032,1,"gamma",1,0,0,36,0,0
2034,1,"gamma",0.604745,5.96497,-6.43266,36,53.1483,-56.4284
2047,1,"gamma",1,0,0,36,0,0
2050,1,"gamma",1,0,0,36,0,0
2053,1,"gamma",1,0,0,36,0,0
2055,1,"gamma",0.591746,-1.92444,2.10372,36,34.9052,-34.5208
2076,1,"gamma",1,0,0,36,0,0
2079,1,"gamma",0.81556,-2.8362,-15.7022,36,30.0747,-100.239
2083,1,"gamma",0.647872,-0.155166,2.55592,36,48.6871,113.123
2085,1,"gamma",0.963578,2.08129,-0.522211,36,10.7964,-14.0852
2099,1,"gamma",1,0,0,36,0,0
2100,1,"gamma",1,0,0,36,0,0
2107,1,"gamma",0.902559,-6.83443,5.16965,36,19.9383,142.609
2113,1,"gamma",1,0,0,36,0,0
2126,1,"gamma",0.875555,-2.47682,2.79152,36,22.4566,131.582
2135,1,"gamma",0.422862,-2.97165,13.6043,36,38.723,-174.28
2139,1,"gamma",0.966376,0.694952,0.0905311,36,11.0362,7.4221
2148,1,"gamma",1,0,0,36,0,0
2154,1,"gamma",1,0,0,36,0,0
2160,1,"gamma",1,0,0,36,0,0
2161,1,"gamma",0.724762,9.82079,21.9936,36,36.8399,78.9922
2170,1,"gamma",1,0,0,36,0,0
2171,1,"gamma",0.971474,1.6506,1.56714,36,9.61117,43.5143
2206,1,"gamma",1,0,0,36,0,0
2222,1,"gamma",1,0,0,36,0,0
2227,1,"gamma",1,0,0,36,0,0
2229,1,"gamma",0.649031,0.589136,-1.12756,36,44.227,-62.4134
2236,1,"gamma",1,0.809648,-0.382897,36,2.30265,-25.3103
2237,1,"gamma",0.788852,15.4721,0.0714747,36,30.515,0.26468
2241,1,"gamma",0.732853,3.21414,-3.57212,36,8.87171,108.792
2257,1,"gamma",0.977855,-0.751055,0.151766,36,9.29237,168.576
2262,1,"gamma",0.693482,0.3742,-0.233252,36,40.9165,-31.9368
2264,1,"gamma",1,0,0,36,0,0
2266,1,"gamma",0.752279,-4.31601,3.87846,36,34.3865,138.056
2273,1,"gamma",1,0,0,36,0,0
2301,1,"gamma",0.741697,-4.50485,-6.08401,36,36.9558,-137.407
2304,1,"gamma",0.981534,3.81872,1.34477,36,8.07104,19.3998
2305,1,"gamma",1,0,0,36,0,0
2307,1,"gamma",0.785775,-16.3913,3.86229,36,30.0502,166.741
2316,1,"gamma",1,0,0,36,0,0
2322,1,"gamma",1,0,0,36,0,0
2324,1,"gamma",0.996131,0.038333,-0.264461,36,3.56289,-81.7526
2331,1,"gamma",1,0.0956191,-1.33391,36,5.13332,-85.8999
2332,1,"gamma",0.920334,-0.260719,1.23432,36,4.35841,101.927
2335,1,"gamma",0.455325,6.95111,-0.662038,36,62.771,8.34877
2336,5,"e-",0.684462,7.89263,1.17291,36,31.8767,96.5926
2340,1,"gamma",0.828258,6.11434,-8.22278,36,18.2218,-57.0766
2347,1,"gamma",0.530673,-1.93066,0.218217,36,59.347,173.551
2369,1,"gamma",1,-1.31535,-0.542863,36,2.89445,-157.573
2372,1,"gamma",0.963904,-0.447546,-1.18459,36,9.6903,-110.697
2378,1,"gamma",0.602651,-0.22501,-2.07314,36,8.92455,162.221
2380,1,"gamma",0.425209,0.776044,-4.25699,36,45.5435,-74.6652
2381,1,"gamma",1,0,0,36,0,0
2383,1,"gamma",1,0,0,36,0,0
2391,1,"gamma",1,0,0,36,0,0
2396,1,"gamma",0.858449,-1.72908,9.21172,36,24.5217,100.631
2399,1,"gamma",0.854791,-2.58526,8.24791,36,19.8025,61.7113
2405,1,"gamma",0.912389,3.89365,1.29236,36,17.978,18.3617
2408,1,"gamma",0.9753,5.32857,-4.13866,36,14.049,-37.8362
2417,1,"gamma",0.639929,-10.4048,3.0368,36,29.0793,-156.563
2418,1,"gamma",1,0,0,36,0,0
2422,1,"gamma",1,0,0,36,0,0
2432,1,"gamma",1,0,0,36,0,0
2439,1,"gamma",0.965679,2.54529,0.893954,36,10.7379,19.3523
2441,1,"gamma",0.838849,0.619453,-1.54444,36,25.5195,-68.145
2443,1,"gamma",0.38399,-0.963581,-7.69309,36,57.2778,-107.486
2446,1,"gamma",0.862462,1.96924,-1.97823,36,17.8443,-45.1305
2450,1,"gamma",0.859867,5.99918,-0.959329,36,23.5425,-9.08524
2462,1,"gamma",1,0,0,36,0,0
2464,1,"gamma",1,0,0,36,0,0
2469,1,"gamma",0.61406,-0.0551431,-0.244831,36,41.0469,-102.693
2469,3,"gamma",0.07525,-0.0246342,0.321592,36,48.2153,94.3803
2470,1,"gamma",1,0,0,36,0,0
2476,1,"gamma",1,0,0,36,0,0
2499,1,"gamma",0.725073,0.669032,-0.23375,36,37.7337,-19.2587
2502,1,"gamma",1,0,0,36,0,0
2513,1,"gamma",1,0,0,36,0,0
2517,1,"gamma",1,0,0,36,0,0
2521,1,"gamma",1,0,0,36,0,0
2522,1,"gamma",1,0,0,36,0,0
2531,1,"gamma",1,0,0,36,0,0
2532,1,"gamma",1,0,0,36,0,0
2541,1,"gamma",1,0,0,36,0,0
2549,1,"gamma",0.736944,10.4642,8.42962,36,31.8937,26.1768
2554,1,"gamma",1,0,0,36,0,0
2555,4,"gamma",0.416552,-0.447361,-0.128366,36,53.8844,-171.407
2561,1,"gamma",1,0,0,36,0,0
2572,1,"gamma",1,0,0,36,0,0
2580,1,"gamma",0.559578,16.3833,8.37386,36,56.7948,27.0726
2582,1,"gamma",0.386439,-0.178444,-0.210995,36,77.4281,-82.8138
2582,3,"e-",0.245868,-0.200062,-0.0964927,36,74.4483,148.094
2586,1,"gamma",0.75166,3.3869,1.97429,36,11.4375,-145.009
2599,1,"gamma",1,0,0,36,0,0
2611,1,"gamma",1,0,0,36,0,0
2621,1,"gamma",0.833528,10.7351,-0.614388,36,24.6182,-3.27556
2623,1,"gamma",0.916442,3.9395,3.39676,36,13.562,17.3051
2632,1,"gamma",0.596321,29.1515,-21.7388,36,63.9553,-28.0723
2635,1,"gamma",1,0,0,36,0,0
2645,1,"gamma",0.991631,-1.41183,1.86755,36,4.72897,127.089
2647,1,"gamma",1,0,0,36,0,0
2650,1,"gamma",1,0,0,36,0,0
2670,1,"gamma",1,0,0,36,0,0
2688,1,"gamma",1,0,0,36,0,0
2693,1,"gamma",1,0,0,36,0,0
2697,1,"gamma",0.921644,-1.29727,7.90471,36,17.8517,99.3199
2699,1,"gamma",1,0,0,36,0,0
2703,1,"gamma",1,0,0,36,0,0
2705,1,"gamma",1,0,0,36,0,0
2712,1,"gamma",0.63547,-8.19062,-3.75201,36,46.7987,-154.217
2718,1,"gamma",1,0,0,36,0,0
2720,1,"gamma",0.74879,3.44786,0.477375,36,32.8647,7.8828
2730,1,"gamma",1,0,0,36,0,0
2739,1,"gamma",1,0,0,36,0,0
2758,1,"gamma",0.731069,5.36408,5.60026,36,36.4347,46.234
2761,1,"gamma",0.704351,-1.66114,-2.52724,36,38.2507,-123.317
2765,1,"gamma",0.859542,3.38726,0.430155,36,31.5515,7.23737
2786,1,"gamma",0.634759,-0.315249,-1.7566,36,54.0518,-99.0164
2798,1,"gamma",0.802391,-0.728668,0.808909,36,9.21899,139.229
2813,1,"gamma",0.88329,11.8057,-6.26714,36,20.4155,-27.962
2819,1,"gamma",1,0,0,36,0,0
2827,1,"gamma",1,0,0,36,0,0
2839,1,"gamma",1,0,0,36,0,0
2842,1,"gamma",1,0.0624262,-0.0496453,36,0.41822,-38.4939
2847,1,"gamma",1,0,0,36,0,0
2853,1,"gamma",0.808761,-1.37825,-7.82067,36,25.3262,-99.0175
2856,1,"gamma",0.957849,-2.15371,1.16741,36,16.1444,151.54
2864,1,"gamma",0.668092,-1.30279,-18.4652,36,52.9681,-94.0357
2866,1,"gamma",1,0,0,36,0,0
2880,1,"gamma",0.957925,-1.12706,2.15759,36,8.89671,117.581
2884,1,"gamma",1,0,0,36,0,0
2891,1,"gamma",0.675405,8.83221,-0.0664944,36,6.49023,-73.5506
2893,1,"gamma",0.940598,-1.65372,-6.81079,36,14.0764,-103.648
2896,1,"gamma",0.87537,1.87644,-2.3253,36,16.4442,-51.0976
2905,1,"gamma",0.947777,-2.99336,5.23322,36,13.8548,119.356
2911,1,"gamma",1,0,0,36,0,0
2923,1,"gamma",1,0,0,36,0,0
2927,1,"gamma",1,0,0,36,0,0
2933,1,"gamma",1,0,0,36,0,0
2935,1,"gamma",1,0,0,36,0,0
2945,1,"gamma",1,0,0,36,0,0
2948,1,"gamma",0.790662,-0.777656,7.73873,36,34.7636,96.2672
2959,1,"gamma",1,0,0,36,0,0
2978,1,"gamma",1,0,0,36,0,0
2985,1,"gamma",0.915678,-9.59782,2.3498,36,22.4532,165.574
2993,1,"gamma",0.727785,-7.13037,8.87876,36,44.7082,151.555
2996,1,"gamma",1,0,0,36,0,0
3010,1,"gamma",1,0.521955,0.448537,36,3.398,40.6738
3027,1,"gamma",1,0,0,36,0,0
3034,1,"gamma",1,0,0,36,0,0
3059,1,"gamma",0.847289,8.02951,1.01627,36,25.0319,7.21338
