23933,"V48[0.0]",9.65691,-0.700351,-99.3272,-4.33773,38.8665,99.7382,3.85834,1
24461,"V48[0.0]",4.25964,-3.23547,-99.5782,15.1527,38.3989,119.134,3.93848,1
25694,"V48[0.0]",8.51545,6.24477,-99.4397,22.2612,-21.5092,194.331,4.13815,1
26293,"V46[0.0]",-14.8253,8.55091,-99.4962,-20.5356,-13.692,164.848,4.23302,1
26530,"V48[0.0]",-4.09272,3.80977,-99.4745,14.0689,46.0119,137.413,4.27131,1
26574,"V48[0.0]",-5.51376,9.54623,-99.4666,-27.227,22.5538,207.082,4.27849,1
26979,"V48[0.0]",-13.0759,-12.3421,-99.7158,-29.7475,60.2049,218.541,4.33898,1
27162,"V48[0.0]",1.55992,1.62,-99.331,-30.7604,11.8908,169.931,4.37491,1
28301,"V50[0.0]",-7.10902,-3.55429,-99.3151,-16.8403,13.5531,207.665,4.55742,1
28301,"Cr50[0.0]",-7.10904,-3.55427,-99.3149,0,0,0,9.08598e+33,1
28527,"V48[0.0]",-4.04577,-9.67535,-99.2517,-14.3317,-18.604,155.678,4.59468,1
28548,"V48[0.0]",-1.71993,-12.8362,-99.2931,4.18635,-2.75331,90.7707,4.59733,1
28740,"V48[0.0]",0.935324,2.68421,-99.4859,15.788,10.7159,194.633,4.62472,1
29530,"V49[0.0]",-5.08688,7.19882,-99.7091,59.0365,-42.1861,202.349,4.74726,1
29670,"V48[0.0]",-8.70081,2.2214,-99.5948,-25.2057,4.83774,116.692,4.77163,1
29765,"Sc47[0.0]",0.693943,-11.0075,-99.7268,187.326,87.9999,189.649,4.78455,1
30100,"V48[0.0]",-10.9996,6.02411,-99.5966,27.1769,-36.5666,193.434,4.8404,1
30819,"V48[0.0]",6.74801,-0.863528,-99.662,0.0832957,17.111,105.345,4.95431,1
30880,"V48[0.0]",-3.26237,10.6052,-99.4999,-4.86221,-31.3796,140.735,4.96687,1
31310,"V48[0.0]",-4.37892,-3.39382,-99.5421,-28.1493,-54.8466,108.613,5.03494,1
32002,"V48[0.0]",-3.23451,16.1758,-99.3495,18.7069,-23.6709,151.803,5.14899,1
32258,"V48[0.0]",2.37505,-0.0196806,-99.3207,-39.8384,-21.4074,195.123,5.19045,1
32494,"V48[0.0]",-2.2422,-1.16481,-99.264,-82.2468,42.277,171.263,5.22919,1
32540,"V49[0.0]",9.05895,6.57691,-99.5228,114.343,-38.7032,84.7087,5.23208,1
32825,"V46[0.0]",2.48008,-12.1807,-99.3558,47.0447,43.9969,185.471,5.28057,1
33189,"V48[0.0]",4.16513,2.30968,-99.3941,-52.1401,27.484,98.3104,5.33814,1
34960,"V49[0.0]",-5.46066,0.132014,-99.277,31.5053,35.9911,191.064,5.62352,1
35242,"Sc46[0.0]",-7.79772,5.56395,-99.3391,71.4678,226.539,229.774,5.66757,1
35470,"V48[0.0]",0.779339,7.08864,-99.361,-12.9819,-83.4357,167.652,5.70367,1
36994,"V48[0.0]",5.20738,-6.05614,-99.5701,-19.3566,-2.5015,211.27,5.9439,1
37313,"V48[0.0]",15.8694,4.16666,-99.2695,-12.365,27.1505,162.228,6.00013,1
37319,"V48[0.0]",-5.17618,-9.18813,-99.7066,62.9842,50.8077,98.4938,5.99354,1
38309,"V48[0.0]",-0.248522,6.59281,-99.5531,26.0126,-22.2417,125.547,6.15459,1
38487,"V48[0.0]",-5.31618,-13.1473,-99.2928,10.031,65.8615,120.811,6.18757,1
39474,"V48[0.0]",2.88177,2.38353,-99.4511,67.8098,7.06677,159.1,6.34276,1
41239,"V48[0.0]",5.12671,5.58865,-99.5172,-9.22496,-1.57739,204.699,6.62401,1
42841,"V50[0.0]",-0.512628,2.69176,-99.6082,-15.2462,-35.5577,133.211,6.87876,1
43067,"V46[0.0]",0.297329,10.1679,-99.3105,59.0939,24.1746,165.429,6.92006,1
43173,"V48[0.0]",-2.7663,-8.41283,-99.6168,48.9514,-51.8355,269.754,6.93173,1
43885,"V48[0.0]",1.52113,4.20881,-99.3722,46.2184,38.996,172.967,7.04988,1
44189,"V48[0.0]",-1.76616,-1.6493,-99.4789,2.49803,-13.9071,100.192,7.09668,1
44346,"V48[0.0]",14.7421,5.35274,-99.4792,35.3247,82.4508,204.742,7.12179,1
45991,"V48[0.0]",1.10322,4.82232,-99.6685,61.3936,-40.9939,194.046,7.38172,1
46228,"V50[0.0]",-0.840258,-3.48826,-99.268,-11.8031,30.8237,174.114,7.42656,1
46635,"V48[0.0]",-4.13873,4.94651,-99.6299,11.779,63.464,214.946,7.48543,1
47331,"V48[0.0]",-10.9533,-6.58925,-99.294,-30.4054,-36.408,186.434,7.60259,1
48325,"Sc43[0.0]",5.05892,-3.90115,-99.6579,7.29192,115.565,347.922,7.75534,1
48662,"V48[0.0]",7.41763,-7.35096,-99.6561,-88.7698,-11.845,110.653,7.80929,1
48822,"V48[0.0]",2.99627,4.1458,-99.5348,-8.98446,-11.5183,178.781,7.83699,1
49506,"V48[0.0]",-11.8843,-1.63854,-99.3517,-12.5557,15.0481,107.282,7.94959,1
50080,"V50[0.0]",9.65446,-10.5477,-99.4642,-13.6584,79.4323,136.061,8.03949,1
50281,"V48[0.0]",4.78066,-5.59999,-99.577,41.8044,-11.3387,124.233,8.0697,1
50977,"V48[0.0]",-3.93423,2.90066,-99.3688,-20.7506,-30.3068,118.454,8.18466,1
52503,"V48[0.0]",2.57289,4.54374,-99.2907,-70.1158,26.2029,145.278,8.43017,1
54679,"V49[0.0]",10.8402,-0.376852,-99.3051,19.3508,34.6703,170.757,8.77808,1
56759,"V48[0.0]",2.02984,4.49729,-99.3921,-76.9795,-11.9086,157.331,9.10938,1
58307,"V48[0.0]",-1.35975,-2.82049,-99.5614,-2.08555,-36.3434,194.588,9.35413,1
60396,"V48[0.0]",10.1755,-1.5363,-99.2947,-24.1523,19.2501,145.138,9.69298,1
61774,"V48[0.0]",-1.02685,-3.10143,-99.5379,13.6828,-18.2593,231.718,9.90926,1
62353,"V49[0.0]",15.1564,-1.99162,-99.6604,-16.0643,76.223,192.045,9.99978,1
62639,"V46[0.0]",6.87466,3.46656,-99.4866,17.0572,13.9511,146.509,10.0485,1
63068,"V48[0.0]",-15.1368,-5.07069,-99.7107,43.9333,53.5816,222.586,10.1133,1
64078,"V48[0.0]",13.8196,1.43705,-99.6254,45.8028,26.8966,151.103,10.2764,1
64168,"V48[0.0]",-1.18696,-0.995887,-99.5367,-27.8191,10.4716,176.874,10.2923,1
64762,"V48[0.0]",0.0444133,-5.28394,-99.3417,-17.7345,-19.857,200.733,10.3907,1
64911,"V48[0.0]",-4.49083,-15.4218,-99.6261,27.298,-4.73666,183.56,10.4097,1
65079,"V50[0.0]",0.875982,3.47437,-99.6237,35.2069,18.7209,136.902,10.4366,1
65079,"Cr50[0.0]",0.876005,3.47438,-99.6236,0,0,0,4.06344e+33,1
65095,"V49[0.0]",1.35099,15.5271,-99.2556,48.6935,-7.68601,168.69,10.4455,1
65671,"V48[0.0]",6.38441,-2.38528,-99.3922,1.39176,-35.0594,146.27,10.5353,1
65986,"V47[0.0]",7.50325,-5.01407,-99.6155,-51.77,-33.7495,125.728,10.5818,1
66145,"Sc43[0.0]",-8.03959,10.9781,-99.7055,-195.605,11.9879,83.1509,10.6057,1
66292,"V48[0.0]",-1.80792,16.4953,-99.3969,-52.2778,17.5726,141.102,10.6346,1
66329,"V48[0.0]",-5.57642,2.24584,-99.6362,-37.9376,48.9497,91.7252,10.6364,1
66721,"V49[0.0]",0.25336,-2.2339,-99.3403,62.7413,10.8988,118.129,10.7042,1
67624,"V48[0.0]",-0.586535,-10.638,-99.2877,43.1286,-45.3149,132.816,10.8496,1
68833,"V48[0.0]",-1.29542,4.96197,-99.5572,-26.3541,44.2203,85.9005,11.0384,1
70579,"V48[0.0]",8.69148,-1.62846,-99.6101,73.4652,36.3721,177.067,11.3168,1
72599,"V48[0.0]",-5.30085,-4.64665,-99.4386,12.9914,47.7456,140.851,11.643,1
72917,"V48[0.0]",-0.958583,-0.107415,-99.7209,87.9423,-88.1183,145.831,11.689,1
73371,"V48[0.0]",2.17418,2.80484,-99.6084,-22.1015,-24.6238,260.76,11.7636,1
73946,"V48[0.0]",-3.49915,-2.9792,-99.5795,-28.3142,59.7738,138.604,11.8561,1
74043,"V48[0.0]",3.8309,1.73758,-99.3061,67.8,-6.80304,155.088,11.8763,1
75295,"V48[0.0]",-7.78769,5.06748,-99.2577,-31.2363,-47.7596,146.583,12.0775,1
75437,"V48[0.0]",0.134363,-2.62121,-99.5211,-47.568,-26.5514,225.342,12.0956,1
76084,"V48[0.0]",-0.666536,-6.17753,-99.3546,-21.1907,-10.727,101.947,12.202,1
76272,"Sc43[0.0]",4.17843,13.3518,-99.379,41.0176,-43.4235,323.096,12.2317,1
76342,"V50[0.0]",-9.62762,10.7805,-99.324,-73.8098,0.292461,143.138,12.2438,1
76376,"V48[0.0]",1.51509,1.03977,-99.4945,-46.6368,-27.8663,148.677,12.2463,1
76487,"V48[0.0]",4.68147,-3.19186,-99.72,19.8626,50.232,182.082,12.2602,1
77113,"V48[0.0]",-6.82885,-7.90173,-99.3151,-13.1164,16.3622,96.2684,12.3673,1
77203,"V48[0.0]",2.8896,-2.74497,-99.2847,-9.55261,22.6753,105.781,12.3823,1
77589,"V48[0.0]",2.06383,-3.21004,-99.5044,10.0445,-2.01439,208.877,12.4402,1
77914,"V48[0.0]",0.767043,9.8092,-99.5594,19.1078,79.0075,79.1407,12.4913,1
78698,"V49[0.0]",-6.71624,-1.656,-99.6187,24.4169,43.4249,116.48,12.6157,1
78789,"V48[0.0]",1.17404,-5.39918,-99.2734,56.2091,16.4779,145.042,12.6362,1
81262,"V49[0.0]",2.15156,-2.49127,-99.6795,52.4118,47.47,205.202,13.0249,1
82396,"V48[0.0]",-2.77917,-2.34812,-99.3354,19.9888,-40.9966,98.548,13.2123,1
82449,"V49[0.0]",0.591005,-10.0874,-99.2882,-49.7307,-25.4691,96.1982,13.2216,1
83328,"V49[0.0]",3.45714,6.35554,-99.447,-29.2109,-2.65904,205.368,13.3595,1
84918,"V48[0.0]",-7.28657,0.637797,-99.2705,5.80162,-4.16838,181.916,13.6169,1
85508,"V48[0.0]",7.1437,-4.20814,-99.7202,-38.341,59.1396,211.571,13.7035,1
86062,"V46[0.0]",-2.33904,-6.59693,-99.4942,35.1606,16.3101,117.679,13.7961,1
86220,"V48[0.0]",3.25232,-0.051844,-99.2829,-2.09431,31.8672,130.569,13.825,1
86261,"V48[0.0]",2.10243,-6.00947,-99.4331,50.8338,42.6354,128.567,13.829,1
86522,"V48[0.0]",-3.46867,14.4707,-99.5003,49.0222,12.6602,130.483,13.8696,1
87291,"V48[0.0]",14.6662,-1.05471,-99.3835,11.6445,-25.148,143.418,13.9946,1
87415,"V49[0.0]",-8.54714,-2.94598,-99.741,-7.268,-12.2963,196.836,14.0083,1
87467,"V50[0.0]",4.93127,5.97362,-99.5054,-89.01,-80.0814,138.056,14.0207,1
87844,"V48[0.0]",-14.9493,3.42786,-99.6556,39.0309,44.976,170.762,14.0784,1
87919,"V49[0.0]",-1.86073,7.00077,-99.3087,54.8614,14.2934,172.117,14.0964,1
89201,"V46[0.0]",1.82615,-3.74487,-99.4485,8.0487,-12.8427,194.815,14.2991,1
89619,"V48[0.0]",9.78442,6.6209,-99.4323,39.5065,33.8703,121.118,14.3663,1
89858,"V48[0.0]",-12.4044,-7.55162,-99.353,-44.668,20.9731,139.061,14.4059,1
90701,"V48[0.0]",-1.91848,8.2075,-99.6991,39.9769,14.8071,145.623,14.5348,1
91688,"V48[0.0]",-4.36962,17.0872,-99.6145,35.0294,-18.1359,227.725,14.6942,1
92121,"V48[0.0]",-3.41104,-10.2648,-99.4885,-13.2085,39.9408,141.087,14.7656,1
92218,"V48[0.0]",-3.71063,-3.89354,-99.4236,-28.692,31.8594,160.758,14.7823,1
92286,"V50[0.0]",-11.0983,2.88278,-99.6065,12.0183,-71.1795,75.5141,14.79,1
92286,"Cr50[0.0]",-11.0983,2.88275,-99.6064,0,0,0,2.00801e+33,1
92460,"V48[0.0]",5.04507,8.41492,-99.5389,67.0923,-96.0248,140.104,14.819,1
92993,"V48[0.0]",-3.21924,9.03171,-99.6887,-98.7662,13.2156,150.666,14.9017,1
93350,"V48[0.0]",6.78941,-8.79696,-99.4895,30.7873,-51.6469,185.082,14.9623,1
93973,"Sc43[0.0]",-2.65076,-9.97403,-99.6931,169.469,-88.6278,158.164,15.0584,1
95617,"V48[0.0]",12.5065,-0.406171,-99.7225,18.7074,-40.6417,267.469,15.3209,1
96095,"V46[0.0]",-11.2685,0.431032,-99.6625,45.8205,-22.076,209.012,15.3985,1
97362,"V48[0.0]",-2.59168,-1.48662,-99.6105,-45.6812,-5.1926,195.479,15.6021,1
97483,"V48[0.0]",7.56854,2.12876,-99.6931,-70.8738,-12.5592,192.985,15.62,1
97947,"V48[0.0]",-5.40673,-10.7512,-99.6294,-29.0869,33.6435,274.048,15.6954,1
97976,"V48[0.0]",-10.6935,0.100889,-99.4132,9.79771,-25.6799,138.188,15.7037,1
98298,"V48[0.0]",-12.4753,-11.1287,-99.7419,-70.7207,41.403,155.403,15.7496,1
98912,"V48[0.0]",8.88254,2.82624,-99.6916,-14.4782,-56.1677,160.533,15.8487,1
98968,"V48[0.0]",-3.278,1.61963,-99.4828,-53.1849,78.146,190.96,15.8612,1
99190,"V48[0.0]",5.66816,7.24778,-99.5869,-12.9743,9.49262,202.608,15.895,1
99322,"V48[0.0]",-2.47406,-7.50507,-99.7216,33.2049,11.8175,107.262,15.9138,1
99632,"V48[0.0]",-3.25797,-0.382056,-99.2844,-50.1724,-40.4289,126.539,15.9709,1
101255,"V50[0.0]",4.67656,-2.07029,-99.4333,-65.3093,28.0126,164.476,16.228,1
101743,"V48[0.0]",2.23519,13.8677,-99.7167,20.9001,-25.345,146.487,16.3012,1
102648,"V48[0.0]",-5.29841,-9.10076,-99.7015,-64.2445,-2.94277,143.616,16.4463,1
103670,"V47[0.0]",1.59806,14.7403,-99.4358,-15.8154,35.2022,122.311,16.6144,1
104173,"V48[0.0]",-8.34098,14.8206,-99.6933,13.6581,22.4922,249.761,16.6904,1
104473,"V50[0.0]",-7.12612,-2.89863,-99.6602,-52.665,-18.2076,251.823,16.739,1
104641,"V48[0.0]",0.822555,9.72109,-99.2942,-3.94904,-17.7845,134.721,16.7722,1
104873,"V48[0.0]",-18.9236,3.83315,-99.2841,-39.7139,26.7019,127.736,16.8095,1
105622,"V48[0.0]",-5.77741,11.9532,-99.63,-7.78182,12.717,173.933,16.9233,1
106805,"V47[0.0]",0.321941,6.67193,-99.4941,45.4536,-13.9795,224.182,17.115,1
107942,"V48[0.0]",10.7288,0.140548,-99.3471,-17.3319,79.4534,215.893,17.2994,1
108452,"Sc44[0.0]",16.5474,5.05304,-99.6743,210.609,96.101,212.984,17.3754,1
109225,"V48[0.0]",0.536398,1.09172,-99.5981,41.1078,38.504,164.301,17.5004,1
109266,"V48[0.0]",2.09461,-7.64224,-99.5332,19.1379,-40.8582,207.359,17.5081,1
111801,"V48[0.0]",-1.07869,2.11856,-99.5825,-8.15017,32.9125,228.805,17.9128,1
111873,"V48[0.0]",-12.3593,8.49526,-99.5969,6.53059,41.0897,191.046,17.9241,1
112081,"V48[0.0]",-4.636,-6.11733,-99.5258,-23.14,44.1046,162.731,17.9586,1
112233,"V48[0.0]",3.27278,8.06416,-99.4518,-10.5275,68.2125,183.255,17.9842,1
112715,"V47[0.0]",10.6836,-7.05029,-99.4243,12.1342,-57.7006,159.763,18.0618,1
114760,"V50[0.0]",1.60083,-0.616262,-99.6021,-101.743,-40.1425,272.369,18.3859,1
114849,"V48[0.0]",-3.50712,-1.89495,-99.4175,-9.42875,-24.819,227.964,18.4033,1
115503,"V49[0.0]",-5.93211,2.97149,-99.517,2.92117,18.4916,80.4948,18.5063,1
116358,"V48[0.0]",0.59864,-16.048,-99.257,-38.0213,0.383302,173.612,18.6475,1
117117,"V48[0.0]",-2.24031,-8.08796,-99.4517,-34.3595,3.80975,135.818,18.7656,1
117734,"V50[0.0]",13.6204,13.092,-99.3553,-5.8436,-11.1117,201.775,18.866,1
118547,"V48[0.0]",5.38883,-2.65049,-99.74,33.1493,-76.7892,208.839,18.9894,1
118556,"V48[0.0]",6.59905,2.22657,-99.5016,-60.9448,44.7173,186.65,18.995,1
119093,"V48[0.0]",-2.82842,-8.06921,-99.3909,-42.5397,47.0091,158.146,19.0828,1
119362,"V48[0.0]",8.31314,-4.11134,-99.5053,-5.69266,-53.6705,186.555,19.1239,1
121072,"V48[0.0]",-2.80045,2.56353,-99.3396,79.0777,66.4648,181.453,19.4004,1
121305,"V48[0.0]",4.43899,-5.00364,-99.3773,24.3344,-69.6996,186.389,19.437,1
121518,"V50[0.0]",-3.33327,3.94324,-99.4804,-47.2485,0.919459,174.425,19.4693,1
121555,"V50[0.0]",-6.88615,-4.18505,-99.3918,8.89466,10.3704,184.403,19.4767,1
121801,"V47[0.0]",-0.506052,-11.173,-99.4719,-6.0241,69.6368,184.371,19.5147,1
122616,"V48[0.0]",-12.6294,12.7926,-99.2743,-1.74781,50.5294,99.9072,19.6485,1
123419,"V48[0.0]",2.8048,-3.0286,-99.3811,-49.9633,-27.6152,80.1345,19.7752,1
123647,"V48[0.0]",-0.606597,-0.661639,-99.3875,13.4666,-30.4585,182.356,19.8115,1
123803,"V48[0.0]",0.0592245,-10.1354,-99.261,36.4269,1.44165,142.645,19.8387,1
125459,"V48[0.0]",-1.35799,3.9486,-99.4331,30.0896,12.7831,191.294,20.1007,1
127595,"V48[0.0]",-3.85371,-0.128058,-99.6307,-53.7719,-70.1667,194.81,20.439,1
128173,"V50[0.0]",8.55973,0.441524,-99.3817,-70.8258,20.9457,176.106,20.5358,1
128531,"V48[0.0]",15.0192,-1.41204,-99.4698,38.7174,-7.34698,178.96,20.5916,1
128932,"V49[0.0]",8.34692,0.459219,-99.4612,-1.34501,12.62,168.718,20.6559,1
129131,"V48[0.0]",-7.22176,7.4824,-99.3126,-21.0984,-11.8078,161.173,20.6903,1
129639,"V50[0.0]",-0.472454,-1.57076,-99.6704,61.1644,-50.967,199.05,20.7654,1
129652,"V48[0.0]",-5.34401,6.57781,-99.4438,33.5957,17.8074,179.438,20.7714,1
130257,"V48[0.0]",5.32151,0.114563,-99.3771,7.01811,-29.1871,207.46,20.8693,1
130700,"V46[0.0]",-0.416005,-2.81899,-99.4903,27.4893,12.2872,131.174,20.9382,1
133753,"V48[0.0]",0.595047,10.9035,-99.6674,17.1096,-34.2975,142.29,21.4237,1
134248,"V48[0.0]",-5.60671,9.50651,-99.3302,-4.28873,16.6786,107.317,21.5087,1
134299,"V48[0.0]",-11.4264,-2.76824,-99.4128,-25.871,-26.8988,186.866,21.5154,1
134548,"V48[0.0]",-7.69917,6.47892,-99.3561,-1.45115,-3.04033,99.1913,21.5562,1
134669,"V48[0.0]",-10.4352,-4.34835,-99.3905,61.8407,-73.41,177.489,21.575,1
134804,"V48[0.0]",15.7727,-1.57272,-99.2734,-73.4278,89.0542,147.347,21.5986,1
136252,"V48[0.0]",3.8028,-0.361201,-99.5038,2.33061,-4.15072,214.252,21.8263,1
137589,"V48[0.0]",-9.3863,-3.71391,-99.5377,-33.9149,6.70949,129.619,22.0397,1
140313,"V48[0.0]",-2.01412,7.64764,-99.4964,-50.0559,40.6998,238.563,22.4762,1
141481,"V48[0.0]",-5.57999,4.25542,-99.5807,16.5916,-29.276,180.475,22.6616,1
141631,"V46[0.0]",-1.40745,1.44847,-99.6284,36.9115,5.18992,112.143,22.6848,1
141654,"V48[0.0]",6.39544,12.5679,-99.5154,-22.2597,-20.5217,147.422,22.6904,1
141933,"V48[0.0]",0.0820549,-4.11041,-99.2977,63.8138,-57.007,202.124,22.7388,1
142447,"V48[0.0]",-10.2582,-1.01025,-99.6259,4.00677,-50.4512,175.488,22.8154,1
142767,"V48[0.0]",-2.31333,-4.47626,-99.3159,-6.4514,11.7047,75.5239,22.872,1
143418,"V47[0.0]",0.805284,-4.40785,-99.285,25.0701,16.6977,128.02,22.9767,1
143462,"V48[0.0]",3.26022,0.387161,-99.638,26.0998,77.2521,224.549,22.9776,1
143626,"V48[0.0]",-8.92941,16.34,-99.5821,-37.9402,-69.4689,139.017,23.0048,1
144249,"V48[0.0]",-3.83514,4.32498,-99.2726,31.4305,-2.81064,181.373,23.1098,1
145026,"V48[0.0]",5.88842,2.76628,-99.3668,-49.6693,-17.693,141.423,23.2325,1
146018,"V50[0.0]",-6.08829,-6.97323,-99.4188,-59.8765,2.73126,203.438,23.3904,1
146185,"V48[0.0]",-6.31842,2.24219,-99.6297,55.3928,33.159,191.656,23.4134,1
146492,"V48[0.0]",7.01941,5.06229,-99.6381,-2.19595,-45.7904,137.51,23.4624,1
147160,"V48[0.0]",6.26188,0.859262,-99.5933,-53.888,14.553,206.181,23.5701,1
148635,"V48[0.0]",0.015149,3.02554,-99.2722,-22.2973,-51.0646,128.688,23.8116,1
149108,"V48[0.0]",4.84385,-8.49859,-99.2976,53.4343,-27.5214,84.5238,23.8868,1
149669,"V48[0.0]",5.67967,7.28685,-99.5887,-42.5223,-0.627153,220.894,23.9716,1
149881,"V48[0.0]",0.502265,3.17147,-99.6884,-1.88342,-8.34941,276.297,24.0038,1
150043,"V48[0.0]",-6.3701,0.732547,-99.68,-6.22583,-49.1658,190.689,24.0298,1
150450,"V48[0.0]",-2.76739,0.578223,-99.5329,36.7343,24.3517,151.215,24.0975,1
150492,"V48[0.0]",-6.95479,-7.02279,-99.6124,106.332,11.9539,117.297,24.1028,1
150502,"V48[0.0]",14.6653,9.03905,-99.3799,10.1703,29.1284,157.272,24.1085,1
150718,"V48[0.0]",0.722068,-2.2716,-99.5709,-55.8725,-14.3037,214.01,24.1397,1
151833,"V46[0.0]",0.881513,8.46553,-99.501,-63.0245,60.035,213.581,24.3193,1
151870,"V49[0.0]",8.03463,-0.307303,-99.3025,8.94677,-23.3409,171.977,24.3287,1
152161,"V48[0.0]",-1.92186,9.14771,-99.3671,39.1601,-47.2758,143.997,24.3741,1
152741,"V48[0.0]",-18.9245,-5.22447,-99.602,-36.1742,-52.0346,104.079,24.4629,1
152996,"V48[0.0]",1.55057,1.70108,-99.5993,17.4952,-27.8563,230.421,24.5037,1
153771,"V50[0.0]",6.34263,-6.22301,-99.5168,-15.1105,-80.9076,144.745,24.6291,1
154246,"V48[0.0]",-2.66649,1.5838,-99.2565,88.2942,-2.75476,171.049,24.7096,1
154407,"V48[0.0]",-7.43734,-5.3124,-99.2651,2.82476,41.3041,103.749,24.7352,1
154570,"V48[0.0]",-11.4397,-11.6979,-99.6747,-14.2586,-61.5783,144.166,24.7543,1
154684,"V48[0.0]",-8.90861,-1.84315,-99.7092,104.625,7.09385,249.907,24.7719,1
155399,"V48[0.0]",-4.378,-0.698471,-99.4882,-7.37894,0.325279,91.2453,24.8901,1
157286,"V48[0.0]",8.28058,-15.1713,-99.3107,24.9581,-12.3427,191.388,25.1951,1
157608,"Sc46[0.0]",-1.90623,1.97105,-99.4889,-163.888,113.491,236.491,25.2435,1
157653,"V48[0.0]",1.38798,9.48105,-99.5888,15.1263,8.01685,235.371,25.249,1
158470,"V48[0.0]",-0.265367,-0.216607,-99.3572,-36.991,19.0195,133.094,25.3837,1
158783,"V48[0.0]",4.18829,-9.69174,-99.3598,74.9144,31.1251,183.845,25.4338,1
159334,"V48[0.0]",-6.51167,-0.0714236,-99.3221,34.0847,-26.6715,189.959,25.5226,1
161012,"V48[0.0]",-2.61886,-0.496307,-99.6617,-65.3633,17.3477,221.361,25.7852,1
161462,"V48[0.0]",-15.316,3.87624,-99.7112,-14.3118,22.1073,119.944,25.8563,1
161685,"V48[0.0]",0.82747,-1.69965,-99.5442,-16.6191,21.7016,172,25.8949,1
