/control/execute exercise5d.in
/gamos/setParam GmGeometryFromText:FileName exercise5.geom
/gamos/geometry GmGeometryFromText
/gamos/physicsList G4QGSP_BIC_NHP
<<< Geant4 Physics List simulation engine: QGSP_BIC_NHP 1.3

WARNING: G4QStoppingPhysics is deprecated and will be removed in GEANT4 version 10.0.
/gamos/generator GmGenerator
 GmGenUtils::FileInPath ./isotopes.dat in .
 GmGenUtils::FileInPath /home/arce/gamosnew/GAMOS.5.0.0/data/isotopes.dat in /home/arce/gamosnew/GAMOS.5.0.0/data
/run/initialize
 GmGenUtils::FileInPath ./exercise5.geom in .
0x2ab7cf0TEST  G4ParticleHPChannel UpdateData neutronWARNING: model G4LENeutronInelastic is being deprecated and will
disappear in Geant4 version 10.0
@@@ G4ParticleHPInelastic instantiated for particle neutron data directory variable is G4NEUTRONHPDATA pointing to /home/arce/gamosnew/external/geant4/geant4.9.6.p02.gamos/../data/G4NDL4.2/Inelastic
0x30fc4a0TEST  G4ParticleHPChannel UpdateData neutron0x3327c60 0 G4ParticleHPDiscreteTwoBody READ DATA 875292 0 2
0x31d0850 10 G4ParticleHPDiscreteTwoBody READ DATA 6.44e+06 0 2
0x31d0850 11 G4ParticleHPDiscreteTwoBody READ DATA 7.02e+06 0 2
0x31d0850 12 G4ParticleHPDiscreteTwoBody READ DATA 7.54e+06 0 2
0x31d0850 13 G4ParticleHPDiscreteTwoBody READ DATA 8.02e+06 0 4
0x31d0850 14 G4ParticleHPDiscreteTwoBody READ DATA 8.56e+06 0 2
0x31d0850 15 G4ParticleHPDiscreteTwoBody READ DATA 9e+06 0 4
0x31d0850 16 G4ParticleHPDiscreteTwoBody READ DATA 1.35e+07 0 4
0x31d0850 17 G4ParticleHPDiscreteTwoBody READ DATA 1.5e+08 0 4
0x2be0b50 0 G4ParticleHPDiscreteTwoBody READ DATA 2.83704e+06 0 2
0x2be0b50 1 G4ParticleHPDiscreteTwoBody READ DATA 3.99e+06 0 2
0x2be0b50 2 G4ParticleHPDiscreteTwoBody READ DATA 4.81e+06 0 4
0x2be0b50 3 G4ParticleHPDiscreteTwoBody READ DATA 5.96e+06 0 4
0x2be0b50 4 G4ParticleHPDiscreteTwoBody READ DATA 7.02e+06 0 2
0x2be0b50 5 G4ParticleHPDiscreteTwoBody READ DATA 9e+06 0 2
0x2be0b50 6 G4ParticleHPDiscreteTwoBody READ DATA 1.35e+07 0 2
0x2be0b50 7 G4ParticleHPDiscreteTwoBody READ DATA 1.5e+08 0 2
0x33c1680 0 G4ParticleHPDiscreteTwoBody READ DATA 3.09254e+06 0 2
0x33c1680 1 G4ParticleHPDiscreteTwoBody READ DATA 3.99e+06 0 2
0x33c1680 2 G4ParticleHPDiscreteTwoBody READ DATA 4.81e+06 0 2
0x33c1680 3 G4ParticleHPDiscreteTwoBody READ DATA 5.96e+06 0 4
0x33c1680 4 G4ParticleHPDiscreteTwoBody READ DATA 7.02e+06 0 2
0x33c1680 5 G4ParticleHPDiscreteTwoBody READ DATA 7.54e+06 0 2
0x33c1680 6 G4ParticleHPDiscreteTwoBody READ DATA 8.03e+06 0 2
0x33c1680 7 G4ParticleHPDiscreteTwoBody READ DATA 8.56e+06 0 2
0x33c1680 8 G4ParticleHPDiscreteTwoBody READ DATA 9e+06 0 2
0x33c1680 9 G4ParticleHPDiscreteTwoBody READ DATA 1.35e+07 0 2
0x33c1680 10 G4ParticleHPDiscreteTwoBody READ DATA 1.5e+08 0 2
0x32baab0 0 G4ParticleHPDiscreteTwoBody READ DATA 3.1163e+06 0 2
0x32baab0 1 G4ParticleHPDiscreteTwoBody READ DATA 3.99e+06 0 2
0x32baab0 2 G4ParticleHPDiscreteTwoBody READ DATA 4.81e+06 0 2
0x32baab0 3 G4ParticleHPDiscreteTwoBody READ DATA 5.96e+06 0 4
0x32baab0 4 G4ParticleHPDiscreteTwoBody READ DATA 7.02e+06 0 2
0x32baab0 5 G4ParticleHPDiscreteTwoBody READ DATA 7.54e+06 0 2
0x32baab0 6 G4ParticleHPDiscreteTwoBody READ DATA 8.03e+06 0 2
0x32baab0 7 G4ParticleHPDiscreteTwoBody READ DATA 8.56e+06 0 2
0x32baab0 8 G4ParticleHPDiscreteTwoBody READ DATA 9e+06 0 2
0x32baab0 9 G4ParticleHPDiscreteTwoBody READ DATA 1.35e+07 0 2
